,고객번호,총구매지수,선매품_구매지수,편의품_구매지수,전문품_구매지수,기타_구매지수,A_구매지수,B_구매지수,C_구매지수,D_구매지수,가공식품_구매지수,신선식품_구매지수,일상용품_구매지수,의류_구매지수,패션잡화_구매지수,전문스포츠/레저_구매지수,디지털/가전_구매지수,교육/문화용품_구매지수,가구/인테리어_구매지수,시설_구매지수,의약품/의료기기_구매지수,총구매횟수변동,성별,연령대,거주지역,RECENCY,성장률,label
10381,12533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6000000000000001,0.0,1.0,-0.6000000000000001,0.0,-0.6000000000000001,1.0,-2.4000000000000004,0.0,0.0,8,1,5,2,1,8.0,0
10382,17470,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,-6.0,6,0,6,2,1,14.0,0
10383,16067,0.0,2.0,1.0,-6.0,0.0,-1.2000000000000002,1.0,-1.8000000000000003,0.0,2.0,1.0,4.0,2.0,-2.4000000000000004,6.000000000000001,0.0,1.0,4.0,8.0,0.0,8,0,6,2,1,32.0,1
10384,16400,-1.2000000000000002,-1.2000000000000002,-1.8000000000000003,0.0,0.0,3.0000000000000004,-1.2000000000000002,0.0,0.0,-1.2000000000000002,-1.8000000000000003,-1.2000000000000002,-0.6000000000000001,-0.6000000000000001,1.0,-4.2,-0.6000000000000001,-1.2000000000000002,0.0,0.0,9,0,5,15,1,-34.0,1
10385,12345,0.0,0.0,0.0,0.0,0.0,3.0000000000000004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,-0.6000000000000001,-2.4000000000000004,1.0,9.0,7,0,5,0,1,11.0,0
10386,4974,0.0,0.0,1.0,-5.4,0.0,0.0,-2.4000000000000004,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,2.0,0.0,0.0,0.0,5,0,6,2,1,12.0,1
10387,17481,-1.2000000000000002,-1.2000000000000002,-0.6000000000000001,-4.800000000000001,0.0,-0.6000000000000001,0.0,0.0,-6.0,0.0,-0.6000000000000001,-1.2000000000000002,-1.2000000000000002,-1.2000000000000002,0.0,-1.8000000000000003,5.0,-1.2000000000000002,0.0,0.0,8,0,6,9,1,-23.0,1
10388,15842,-1.2000000000000002,-1.2000000000000002,-1.8000000000000003,0.0,0.0,3.0000000000000004,-1.2000000000000002,0.0,0.0,-1.8000000000000003,0.0,-2.4000000000000004,-0.6000000000000001,0.0,0.0,-1.8000000000000003,-0.6000000000000001,-1.8000000000000003,0.0,0.0,1,0,6,2,1,-34.0,1
10389,16077,-1.2000000000000002,-0.6000000000000001,-0.6000000000000001,0.0,0.0,3.0000000000000004,-0.6000000000000001,0.0,0.0,-1.2000000000000002,-0.6000000000000001,1.0,-0.6000000000000001,-0.6000000000000001,-1.8000000000000003,-0.6000000000000001,0.0,-4.2,0.0,0.0,7,0,8,2,1,-21.0,1
10390,4705,-0.6000000000000001,0.0,-0.6000000000000001,8.0,0.0,-0.6000000000000001,0.0,0.0,0.0,-1.2000000000000002,-1.2000000000000002,2.0,-0.6000000000000001,-1.8000000000000003,-0.6000000000000001,0.0,-0.6000000000000001,4.0,0.0,0.0,3,0,6,9,1,-7.0,0
10391,15126,2.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0000000000000004,0.0,-0.6000000000000001,-1.2000000000000002,0.0,0.0,1.0,-3.0,6.000000000000001,0.0,9.0,9,1,3,9,1,47.0,1
10392,2064,0.0,0.0,-2.4000000000000004,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,7,9,1,-40.0,1
10393,5602,-0.6000000000000001,0.0,0.0,-1.2000000000000002,10.0,-0.6000000000000001,2.0,0.0,0.0,3.0000000000000004,-3.0,6.000000000000001,-1.8000000000000003,-0.6000000000000001,-1.8000000000000003,-1.2000000000000002,-4.2,0.0,0.0,0.0,4,0,6,2,1,-26.0,0
10394,7367,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,-0.6000000000000001,0.0,0.0,9.0,0.0,6,0,5,13,1,96.0,0
10395,9167,2.0,1.0,3.0000000000000004,0.0,0.0,0.0,4.0,1.0,0.0,3.0000000000000004,2.0,0.0,1.0,0.0,4.0,0.0,-0.6000000000000001,0.0,0.0,0.0,7,1,4,2,1,71.0,1
10396,8005,-0.6000000000000001,-1.2000000000000002,0.0,9.0,0.0,-0.6000000000000001,0.0,0.0,0.0,2.0,1.0,0.0,-1.2000000000000002,0.0,-0.6000000000000001,5.0,1.0,0.0,0.0,0.0,1,0,4,2,1,-44.0,0
10397,1517,0.0,0.0,-0.6000000000000001,-0.6000000000000001,0.0,0.0,-0.6000000000000001,0.0,0.0,-0.6000000000000001,-2.4000000000000004,1.0,0.0,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,5,0,8,2,1,18.0,1
10398,10806,1.0,-0.6000000000000001,1.0,-4.800000000000001,10.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-0.6000000000000001,-0.6000000000000001,-3.0,-0.6000000000000001,0.0,-0.6000000000000001,-5.4,0.0,7,0,8,2,1,25.0,0
10399,5043,0.0,0.0,1.0,0.0,0.0,4.0,2.0,-1.8000000000000003,0.0,1.0,0.0,1.0,1.0,3.0000000000000004,0.0,2.0,0.0,1.0,0.0,0.0,4,0,6,11,1,24.0,0
10400,17853,3.0000000000000004,0.0,3.0000000000000004,8.0,9.0,0.0,5.0,0.0,0.0,5.0,2.0,-1.8000000000000003,1.0,1.0,-2.4000000000000004,0.0,0.0,4.0,9.0,0.0,6,0,2,9,1,119.0,0
10401,3050,1.0,1.0,1.0,0.0,9.0,2.0,1.0,-4.2,0.0,0.0,0.0,1.0,2.0,2.0,0.0,-0.6000000000000001,1.0,1.0,0.0,0.0,2,0,7,2,1,49.0,0
10402,4961,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6000000000000001,-1.8000000000000003,-0.6000000000000001,-3.0,0.0,0.0,10,0,6,9,1,-6.0,1
10403,5056,-1.2000000000000002,-1.2000000000000002,-1.8000000000000003,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,-1.8000000000000003,-1.2000000000000002,0.0,-0.6000000000000001,-1.8000000000000003,-1.2000000000000002,-2.4000000000000004,-3.6000000000000005,0.0,1.0,0.0,2,0,6,15,1,-41.0,1
10404,10044,0.0,-0.6000000000000001,0.0,0.0,0.0,-1.8000000000000003,0.0,0.0,0.0,-1.2000000000000002,2.0,-0.6000000000000001,-1.2000000000000002,-1.8000000000000003,0.0,4.0,0.0,0.0,0.0,-6.0,9,0,8,2,1,21.0,0
10405,18732,-0.6000000000000001,-0.6000000000000001,1.0,0.0,0.0,3.0000000000000004,0.0,5.0,10.0,0.0,1.0,-0.6000000000000001,-0.6000000000000001,0.0,-2.4000000000000004,0.0,-0.6000000000000001,1.0,0.0,0.0,9,0,2,2,1,6.0,0
10406,6310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,-0.6000000000000001,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1,5,2,1,-2.0,1
10407,6985,1.0,0.0,2.0,1.0,9.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,-3.0,0.0,0.0,1.0,0.0,0.0,4,0,5,10,1,103.0,0
10408,10015,-1.8000000000000003,-0.6000000000000001,0.0,0.0,0.0,-1.8000000000000003,-0.6000000000000001,0.0,0.0,0.0,-1.2000000000000002,0.0,-0.6000000000000001,-0.6000000000000001,0.0,-3.6000000000000005,2.0,1.0,0.0,0.0,5,0,6,9,1,-29.0,1
10409,14029,0.0,0.0,0.0,0.0,-5.4,0.0,-1.2000000000000002,4.0,10.0,-1.2000000000000002,0.0,1.0,0.0,-0.6000000000000001,-1.8000000000000003,1.0,-1.2000000000000002,-2.4000000000000004,0.0,0.0,8,0,2,9,1,4.0,1
10410,17458,2.0,3.0000000000000004,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,7.000000000000001,5.0,-1.8000000000000003,5.0,0.0,0.0,0.0,7,0,7,2,1,64.0,1
10411,12697,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,-2.4000000000000004,0.0,0.0,-0.6000000000000001,0.0,-0.6000000000000001,0.0,5,0,4,2,1,9.0,1
10412,4743,4.0,2.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,2.0,-0.6000000000000001,2.0,4.0,1.0,1.0,5.0,0.0,3.0000000000000004,0.0,0.0,10,0,6,8,1,394.0,0
10413,6811,-1.2000000000000002,-1.8000000000000003,-1.2000000000000002,0.0,0.0,-3.0,-1.8000000000000003,0.0,0.0,-1.8000000000000003,1.0,-2.4000000000000004,-1.2000000000000002,0.0,-3.0,0.0,0.0,-3.6000000000000005,-5.4,0.0,8,0,5,2,1,-41.0,1
10414,5490,1.0,0.0,1.0,8.0,9.0,0.0,0.0,-0.6000000000000001,0.0,-0.6000000000000001,0.0,-0.6000000000000001,0.0,1.0,3.0000000000000004,0.0,-1.2000000000000002,0.0,0.0,0.0,1,1,6,9,1,27.0,0
10415,18930,-1.2000000000000002,-0.6000000000000001,-1.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,-1.2000000000000002,-1.2000000000000002,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,8,0,2,2,1,-36.0,0
10416,18225,0.0,-0.6000000000000001,0.0,0.0,0.0,-2.4000000000000004,0.0,-3.0,0.0,0.0,-0.6000000000000001,2.0,-0.6000000000000001,-1.2000000000000002,-0.6000000000000001,0.0,-0.6000000000000001,3.0000000000000004,10.0,0.0,7,0,5,11,1,2.0,0
10417,14449,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.0,0.0,0.0,1.0,-1.8000000000000003,3.0000000000000004,4.0,0.0,-0.6000000000000001,-1.2000000000000002,-1.8000000000000003,0.0,0.0,7,0,7,9,1,43.0,1
10418,5736,-1.8000000000000003,-1.2000000000000002,-1.2000000000000002,-4.800000000000001,0.0,-1.2000000000000002,6.000000000000001,0.0,0.0,1.0,-2.4000000000000004,0.0,-0.6000000000000001,-0.6000000000000001,8.0,2.0,8.0,-4.2,0.0,0.0,1,0,6,8,1,-60.0,1
10419,4365,1.0,1.0,2.0,0.0,0.0,0.0,4.0,-3.6000000000000005,0.0,0.0,1.0,-0.6000000000000001,-0.6000000000000001,3.0000000000000004,-1.2000000000000002,2.0,0.0,0.0,0.0,0.0,4,0,6,9,1,33.0,0
10420,16923,0.0,-0.6000000000000001,2.0,0.0,0.0,3.0000000000000004,1.0,0.0,0.0,1.0,2.0,-0.6000000000000001,0.0,0.0,-2.4000000000000004,0.0,0.0,1.0,10.0,0.0,9,0,9,9,1,32.0,0
10421,9703,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.000000000000001,0.0,0.0,1.0,-0.6000000000000001,0.0,1.0,-0.6000000000000001,-3.6000000000000005,2.0,2.0,-6.0,0.0,4,0,3,10,1,22.0,1
10422,12246,1.0,2.0,0.0,-0.6000000000000001,10.0,0.0,3.0000000000000004,0.0,0.0,2.0,1.0,-0.6000000000000001,2.0,-1.8000000000000003,6.000000000000001,9.0,-0.6000000000000001,0.0,0.0,0.0,7,0,4,8,1,56.0,1
10423,3535,1.0,0.0,1.0,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,3.0000000000000004,0.0,-0.6000000000000001,0.0,-0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,9,1,6,2,1,40.0,0
10424,17078,-0.6000000000000001,-1.2000000000000002,0.0,0.0,0.0,-3.6000000000000005,1.0,-3.6000000000000005,0.0,0.0,0.0,-0.6000000000000001,1.0,2.0,4.0,-0.6000000000000001,8.0,-1.2000000000000002,0.0,0.0,7,1,8,2,1,-7.0,1
10425,17344,7.000000000000001,4.0,3.0000000000000004,8.0,0.0,4.0,2.0,-0.6000000000000001,0.0,5.0,1.0,5.0,4.0,6.000000000000001,4.0,-1.8000000000000003,0.0,3.0000000000000004,0.0,9.0,7,0,5,9,1,802.0,0
10426,17025,-0.6000000000000001,-0.6000000000000001,0.0,0.0,1.0,-0.6000000000000001,1.0,7.000000000000001,0.0,-1.2000000000000002,-0.6000000000000001,1.0,0.0,-1.2000000000000002,0.0,-0.6000000000000001,0.0,-2.4000000000000004,9.0,0.0,1,1,5,2,1,-4.0,1
10427,12589,2.0,2.0,0.0,0.0,0.0,3.0000000000000004,1.0,0.0,0.0,-0.6000000000000001,2.0,0.0,2.0,0.0,7.000000000000001,-3.0,0.0,0.0,0.0,0.0,2,0,9,9,1,87.0,0
10428,12012,4.0,2.0,3.0000000000000004,8.0,0.0,5.0,2.0,8.0,0.0,3.0000000000000004,1.0,2.0,1.0,3.0000000000000004,3.0000000000000004,3.0000000000000004,-0.6000000000000001,0.0,0.0,0.0,8,0,4,2,1,110.0,0
10429,8754,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0000000000000004,1.0,3.0000000000000004,1.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,6,0,4,3,1,143.0,0
10430,16548,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.2000000000000002,3.0000000000000004,-0.6000000000000001,2.0,1.0,8.0,0.0,10,1,3,9,1,36.0,0
10431,10406,2.0,1.0,1.0,9.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0000000000000004,1.0,0.0,-0.6000000000000001,1.0,0.0,0.0,8,0,6,2,1,101.0,0
10432,8815,0.0,1.0,-1.2000000000000002,-5.4,0.0,0.0,1.0,-0.6000000000000001,0.0,1.0,-1.2000000000000002,0.0,0.0,-2.4000000000000004,1.0,6.000000000000001,9.0,5.0,0.0,0.0,8,0,4,8,1,10.0,0
10433,4225,2.0,-0.6000000000000001,4.0,0.0,0.0,0.0,-1.2000000000000002,1.0,0.0,1.0,3.0000000000000004,2.0,-1.8000000000000003,0.0,3.0000000000000004,1.0,-1.2000000000000002,0.0,0.0,0.0,9,0,6,3,1,64.0,0
10434,19105,-1.2000000000000002,-1.2000000000000002,-0.6000000000000001,0.0,0.0,-2.4000000000000004,3.0000000000000004,-0.6000000000000001,0.0,1.0,-2.4000000000000004,1.0,0.0,-1.8000000000000003,1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,6,0,5,2,1,-19.0,1
10435,6015,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2000000000000002,0.0,0.0,0.0,10.0,0.0,-5.4,0.0,0.0,7,0,5,9,1,36.0,0
10436,17436,1.0,3.0000000000000004,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,2.0,0.0,-1.8000000000000003,0.0,1.0,10,0,6,8,1,26.0,0
10437,624,-1.2000000000000002,-1.2000000000000002,-0.6000000000000001,0.0,0.0,-1.8000000000000003,-0.6000000000000001,0.0,0.0,-0.6000000000000001,-0.6000000000000001,-1.8000000000000003,-0.6000000000000001,-0.6000000000000001,-3.6000000000000005,0.0,0.0,-1.2000000000000002,0.0,0.0,2,0,9,9,1,-19.0,1
10438,6708,0.0,1.0,0.0,0.0,0.0,0.0,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.8000000000000003,0.0,-1.2000000000000002,-1.2000000000000002,-1.8000000000000003,0.0,0.0,6,1,5,2,1,6.0,0
10439,17883,2.0,1.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,-0.6000000000000001,0.0,8.0,0.0,0.0,1.0,0.0,0.0,10,0,6,2,1,45.0,0
10440,18402,0.0,2.0,2.0,0.0,0.0,3.0000000000000004,0.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,4,0,7,9,1,34.0,0
10441,17771,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,-1.2000000000000002,3.0000000000000004,2.0,-2.4000000000000004,5.0,9.0,-0.6000000000000001,2,0,3,2,1,35.0,0
10442,16566,4.0,3.0000000000000004,4.0,0.0,10.0,1.0,5.0,0.0,0.0,6.000000000000001,0.0,4.0,1.0,3.0000000000000004,-0.6000000000000001,6.000000000000001,0.0,2.0,10.0,0.0,9,0,5,8,1,201.0,0
10443,6611,-0.6000000000000001,2.0,0.0,0.0,0.0,0.0,3.0000000000000004,0.0,0.0,0.0,-0.6000000000000001,-1.2000000000000002,3.0000000000000004,-0.6000000000000001,-0.6000000000000001,0.0,0.0,-0.6000000000000001,0.0,0.0,7,0,5,5,1,-3.0,1
10444,16731,2.0,1.0,1.0,0.0,0.0,0.0,3.0000000000000004,0.0,0.0,4.0,0.0,1.0,0.0,1.0,-4.2,0.0,6.000000000000001,0.0,0.0,0.0,4,0,1,2,1,70.0,0
10445,16197,0.0,-0.6000000000000001,0.0,9.0,0.0,1.0,-0.6000000000000001,0.0,0.0,1.0,-0.6000000000000001,-1.2000000000000002,0.0,4.0,-1.2000000000000002,1.0,-0.6000000000000001,0.0,-1.2000000000000002,0.0,5,1,4,2,1,16.0,1
10446,17166,2.0,1.0,1.0,0.0,0.0,3.0000000000000004,1.0,1.0,0.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,-1.8000000000000003,1.0,0.0,8,0,4,16,1,59.0,0
10447,12646,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.000000000000001,0.0,2.0,2.0,0.0,2.0,1.0,1.0,-0.6000000000000001,0.0,-0.6000000000000001,0.0,0.0,1,0,2,16,1,44.0,0
10448,6357,-1.8000000000000003,-0.6000000000000001,-3.0,-5.4,0.0,-0.6000000000000001,-1.2000000000000002,0.0,0.0,-3.0,-0.6000000000000001,-2.4000000000000004,-0.6000000000000001,-1.8000000000000003,-0.6000000000000001,1.0,-0.6000000000000001,-2.4000000000000004,0.0,0.0,4,0,5,3,1,-49.0,1
10449,15047,-0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2000000000000002,0.0,-0.6000000000000001,0.0,3.0000000000000004,0.0,-1.2000000000000002,-1.8000000000000003,2.0,1.0,0.0,8,0,7,9,1,-5.0,0
10450,13497,-0.6000000000000001,-1.2000000000000002,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,-1.2000000000000002,3.0000000000000004,-3.0,-0.6000000000000001,2.0,0.0,-6.0,8,1,4,2,1,-1.0,1
10451,11506,5.0,2.0,0.0,7.000000000000001,0.0,2.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0000000000000004,2.0,0.0,7.000000000000001,0.0,0.0,4,0,8,2,1,227.0,0
10452,6971,-0.6000000000000001,0.0,-0.6000000000000001,8.0,10.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,1.0,-0.6000000000000001,-1.2000000000000002,-0.6000000000000001,-1.2000000000000002,1.0,0.0,7,0,5,5,1,-11.0,1
10453,15889,1.0,-0.6000000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0000000000000004,0.0,-0.6000000000000001,4.0,-0.6000000000000001,1.0,-1.2000000000000002,1.0,0.0,0.0,8,0,4,2,1,61.0,0
10454,7460,-1.8000000000000003,-0.6000000000000001,-0.6000000000000001,0.0,-5.4,0.0,-2.4000000000000004,0.0,0.0,-1.8000000000000003,1.0,-1.8000000000000003,-1.2000000000000002,-1.2000000000000002,-0.6000000000000001,0.0,-4.800000000000001,0.0,0.0,0.0,9,1,5,12,1,-39.0,1
10455,18088,2.0,1.0,0.0,0.0,0.0,1.0,-0.6000000000000001,0.0,0.0,-0.6000000000000001,1.0,1.0,0.0,3.0000000000000004,0.0,1.0,8.0,5.0,0.0,0.0,4,1,3,9,1,52.0,1
10456,13040,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,-1.2000000000000002,-0.6000000000000001,-1.2000000000000002,1.0,3.0000000000000004,-2.4000000000000004,0.0,0.0,0.0,8,0,5,4,1,13.0,1
10457,13798,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,0.0,0.0,-0.6000000000000001,-1.2000000000000002,0.0,0.0,-0.6000000000000001,0.0,-0.6000000000000001,-1.2000000000000002,0.0,5.0,0.0,0.0,-3.6000000000000005,0.0,-6.0,4,0,5,6,1,-9.0,0
10458,6058,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,-0.6000000000000001,-0.6000000000000001,2.0,0.0,0.0,0.0,-1.8000000000000003,-4.2,0.0,0.0,0.0,4,0,5,5,1,1.0,0
10459,11719,-1.2000000000000002,-1.8000000000000003,-0.6000000000000001,0.0,0.0,-1.2000000000000002,0.0,-0.6000000000000001,0.0,-0.6000000000000001,-1.2000000000000002,0.0,-3.0,0.0,-3.6000000000000005,0.0,1.0,0.0,0.0,-5.4,9,0,5,2,1,-27.0,0
10460,6570,0.0,0.0,1.0,0.0,0.0,-3.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,-2.4000000000000004,7.000000000000001,1.0,0.0,-1.2000000000000002,0.0,0.0,2,0,5,8,1,25.0,0
10461,10182,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,-0.6000000000000001,1.0,-1.8000000000000003,-0.6000000000000001,0.0,6,0,5,12,1,24.0,0
10462,7285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000000000000001,2.0,2.0,-1.8000000000000003,8.0,9.0,6,0,5,8,1,16.0,0
10463,14193,-1.2000000000000002,-1.8000000000000003,-1.8000000000000003,0.0,0.0,0.0,-0.6000000000000001,-0.6000000000000001,-6.0,0.0,1.0,-1.8000000000000003,-2.4000000000000004,-0.6000000000000001,-3.0,-0.6000000000000001,-1.2000000000000002,1.0,0.0,10.0,5,1,8,12,1,-35.0,1
10464,5179,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000004,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,3.0000000000000004,1.0,7.000000000000001,0.0,0.0,0.0,1,0,6,2,1,15.0,0
10465,17411,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0,7,11,1,46.0,1
10466,11418,-1.2000000000000002,-1.8000000000000003,0.0,0.0,0.0,-1.2000000000000002,4.0,0.0,0.0,1.0,0.0,-1.2000000000000002,-2.4000000000000004,0.0,0.0,0.0,0.0,-2.4000000000000004,0.0,10.0,3,0,7,7,1,-35.0,1
10467,9591,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-0.6000000000000001,0.0,-0.6000000000000001,0.0,0.0,2.0,-1.8000000000000003,0.0,2.0,-0.6000000000000001,0.0,-0.6000000000000001,-0.6000000000000001,4,0,3,11,1,-5.0,1
10468,2934,1.0,-0.6000000000000001,1.0,-4.800000000000001,0.0,0.0,-0.6000000000000001,0.0,0.0,2.0,1.0,2.0,-1.2000000000000002,-1.2000000000000002,-1.8000000000000003,1.0,1.0,5.0,-5.4,0.0,8,0,7,5,1,44.0,0
10469,15310,-0.6000000000000001,-1.8000000000000003,0.0,0.0,0.0,-3.0,0.0,2.0,0.0,-1.2000000000000002,2.0,0.0,-1.2000000000000002,3.0000000000000004,-3.6000000000000005,0.0,-0.6000000000000001,0.0,0.0,0.0,10,0,5,4,1,-7.0,0
10470,10797,0.0,1.0,-0.6000000000000001,0.0,0.0,1.0,-0.6000000000000001,-3.0,0.0,-0.6000000000000001,-0.6000000000000001,0.0,-0.6000000000000001,3.0000000000000004,3.0000000000000004,1.0,0.0,-2.4000000000000004,0.0,0.0,2,0,6,4,1,0.0,0
10471,16473,-2.4000000000000004,-1.8000000000000003,-1.2000000000000002,0.0,0.0,3.0000000000000004,0.0,-0.6000000000000001,0.0,-3.6000000000000005,-0.6000000000000001,0.0,-1.2000000000000002,2.0,3.0000000000000004,0.0,0.0,-3.6000000000000005,0.0,0.0,7,0,7,5,1,-49.0,1
10472,15821,-1.2000000000000002,-2.4000000000000004,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,-1.2000000000000002,0.0,-0.6000000000000001,-1.8000000000000003,-1.2000000000000002,5.0,0.0,0.0,1.0,8.0,0.0,3,0,8,9,1,-32.0,1
10473,9968,2.0,2.0,3.0000000000000004,0.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,2.0,2.0,-0.6000000000000001,2.0,-0.6000000000000001,6.000000000000001,5.0,9.0,0.0,8,0,5,2,1,92.0,0
10474,16138,1.0,3.0000000000000004,1.0,8.0,0.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,3.0000000000000004,6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2,0,5,5,1,0.0,0
10475,4179,-0.6000000000000001,1.0,-0.6000000000000001,7.000000000000001,0.0,1.0,-0.6000000000000001,-1.2000000000000002,0.0,-0.6000000000000001,-2.4000000000000004,0.0,1.0,1.0,1.0,-1.2000000000000002,0.0,-1.2000000000000002,1.0,0.0,8,0,6,3,1,-14.0,1
10476,13803,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,4,0,5,9,1,29.0,0
10477,4999,-1.8000000000000003,0.0,-2.4000000000000004,0.0,0.0,0.0,-0.6000000000000001,-0.6000000000000001,0.0,-3.0,-0.6000000000000001,-1.2000000000000002,0.0,-1.2000000000000002,0.0,-1.2000000000000002,0.0,-2.4000000000000004,-5.4,0.0,4,0,6,2,1,-36.0,1
10478,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,1.0,0.0,-0.6000000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,9,7,1,10.0,1
10479,9950,-2.4000000000000004,-4.2,0.0,0.0,0.0,-3.6000000000000005,3.0000000000000004,0.0,0.0,0.0,1.0,-0.6000000000000001,-1.2000000000000002,2.0,0.0,1.0,-3.0,-6.0,0.0,0.0,4,0,9,9,1,-60.0,1
10480,10894,-0.6000000000000001,-0.6000000000000001,-1.2000000000000002,0.0,0.0,0.0,-0.6000000000000001,-0.6000000000000001,0.0,0.0,0.0,-1.8000000000000003,0.0,1.0,-1.2000000000000002,-4.2,0.0,-1.8000000000000003,0.0,0.0,9,0,7,13,1,-22.0,1
10481,4069,0.0,0.0,0.0,0.0,0.0,-1.8000000000000003,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,1.0,0.0,0.0,0.0,0.0,9,0,6,2,1,-5.0,1
10482,312,4.0,3.0000000000000004,3.0000000000000004,0.0,0.0,5.0,1.0,0.0,0.0,4.0,-0.6000000000000001,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,7,0,9,2,1,163.0,0
10483,12083,0.0,0.0,-0.6000000000000001,0.0,0.0,-1.8000000000000003,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,2,8,1,14.0,0
